customer_id,customer_name,email,phone,address,city,country,registration_date,customer_segment,lifetime_value,age,gender,created_at
CUST_00018724,Quý ông Nhiên Mai,john86@example.net,00 5979 4379,"39732 Alexis Inlet
New Margarettown, CO 93246",Lisaview,Japan,2024-12-01,Occasional,2509.53,70,Other,2025-09-17 15:09:40.028277
CUST_00018725,Hà Trí Hoàng,john03@example.org,+84-61-877586,"USS Murphy
FPO AA 59148",Quận JaneXã,USA,2025-06-02,Occasional,54.07,48,Female,2025-09-17 15:09:40.028461
CUST_00018726,Quý cô Xuân Bùi,jane32@example.net,2605247956,"8 Đặng Khu
JohnQuận, 423578",North Nicoleberg,Singapore,2025-08-14,Occasional,539.38,41,Male,2025-09-17 15:09:40.028698
CUST_00018727,Christopher Simpson,johnsonbrooke@example.org,(05)263-3691,"38 Dương Làng
Huyện JaneThị xã, 611761",Thành phố JohnQuận,Singapore,2024-12-20,Occasional,696.42,42,Other,2025-09-17 15:09:40.029027
CUST_00018728,Veronica Adams,jane74@example.com,02 7427 1824,"0699 Sanders Union Suite 051
Jasonhaven, MO 12066",Thành phố JohnPhường,Vietnam,2025-05-05,New,691.43,21,Male,2025-09-17 15:09:40.029363
CUST_00018729,Nhật Bùi,john11@example.net,(06) 1386 2220,"659 Lê Ngõ
JohnThành phố, 668354",Lake Robertville,USA,2025-08-24,Regular,4532.07,28,Female,2025-09-17 15:09:40.029530
CUST_00018730,Hồng Dương,amy09@example.org,+84 77 5293696,"705 Mcclain Junction
North Codychester, MD 93257",North Eric,Korea,2024-10-02,Regular,4407.34,42,Female,2025-09-17 15:09:40.029875
CUST_00018731,Bà Dương Phạm,annsexton@example.net,07 0931 5531,"8 Vũ Ngõ
Huyện JanePhường, 724819",Port Jamie,Vietnam,2024-01-25,Regular,1141.1,64,Female,2025-09-17 15:09:40.030154
CUST_00018732,Cô Ánh Dương,john43@example.net,08 7933286,"84 Jane Làng
Thành phố JohnQuận, 201123",North Monicahaven,Singapore,2024-08-10,VIP,4590.88,35,Male,2025-09-17 15:09:40.030347
CUST_00018733,Paul Combs,pduong@example.net,(02) 4936 2575,"055 Trần Số
Thị xã JohnThị xã, 678704",Hardyborough,Korea,2024-03-24,New,1699.29,49,Other,2025-09-17 15:09:40.030649
CUST_00018734,Khoa Quang Vũ,bkirby@example.org,01 6038 7500,"44 Bùi Làng
Thị xã JaneThị xã, 434298",Quận JaneQuận,Vietnam,2023-12-31,New,503.99,41,Male,2025-09-17 15:09:40.030844
CUST_00018735,Angelica Norris,jeremiahhill@example.net,+84-93-453 5727,"94406 Tina Club
Jeremyhaven, CO 38125",Thị xã JanePhường,Singapore,2023-10-26,Occasional,2771.44,45,Male,2025-09-17 15:09:40.031260
CUST_00018736,Christopher Mcclure DDS,gibarra@example.org,823-404-4177,"405 John Số
Huyện JaneXã, 200365",JaneThành phố,Japan,2025-09-04,VIP,2887.47,27,Female,2025-09-17 15:09:40.031569
CUST_00018737,Matthew Ramsey,nmueller@example.net,680-258-8476,"218 Long Bypass Apt. 885
Huntertown, MA 59444",Stephensberg,Korea,2024-12-22,VIP,1590.72,18,Female,2025-09-17 15:09:40.032072
CUST_00018738,Christopher Dougherty,pettyjessica@example.net,09 3776427,"7 John Khu
Huyện JohnThị xã, 670956",JanePhường,Vietnam,2024-10-31,New,826.7,44,Female,2025-09-17 15:09:40.032405
CUST_00018739,Charles Elliott,lejohn@example.org,4479153925,"71219 Wilson Divide Apt. 642
East Jeanette, WA 53362",Lake Karen,USA,2024-07-01,Occasional,4654.34,53,Male,2025-09-17 15:09:40.032787
CUST_00018740,Hải Mai,maijohn@example.com,(471)324-9888x619,"5816 Jones Square
Chadfurt, CO 38036",JanePhường,Vietnam,2025-01-10,VIP,4615.1,31,Male,2025-09-17 15:09:40.033024
CUST_00018741,Trọng Thế Mai,amyclark@example.net,00 9053155,"2 Jane Tổ
Huyện JohnThành phố, 938268",Thành phố JohnPhường,Vietnam,2024-04-05,VIP,760.47,69,Other,2025-09-17 15:09:40.033257
CUST_00018742,Bà Phương Dương,buijane@example.com,00 3015 8853,"68 Jane Tổ
JaneQuận, 893153",Charlesborough,Vietnam,2024-11-11,New,78.81,63,Other,2025-09-17 15:09:40.033425
CUST_00018743,Khoa Mai Bảo Mai,tranjohn@example.net,+1-456-317-6704x37075,"6104 Allen Ferry
Smithton, NC 69481",Thị xã JohnQuận,Japan,2024-01-05,Regular,1100.77,41,Other,2025-09-17 15:09:40.033688
CUST_00018744,Bà Linh Lê,yduong@example.org,(09)776-9151,"100 John Tổ
Thành phố JaneThành phố, 898104",Thomasport,Korea,2024-11-09,Occasional,3021.46,46,Other,2025-09-17 15:09:40.033879
CUST_00018745,Quý ông Châu Lê,ile@example.net,05 5025 9483,"2636 Maxwell Gateway Apt. 831
Markland, WV 89829",JaneXã,Korea,2023-09-23,Occasional,4477.68,70,Male,2025-09-17 15:09:40.034151
CUST_00018746,Elizabeth Glover,buijohn@example.org,(353)597-3190x5350,"580 Michael Spurs Suite 046
Edwardport, ND 98047",Staceyburgh,Vietnam,2025-01-08,VIP,2635.21,56,Other,2025-09-17 15:09:40.034516
CUST_00018747,Mary Griffith,spencerpatterson@example.com,241.266.3767,"5 Jane Khu
Huyện JohnHuyện, 586520",JaneThị xã,Singapore,2025-05-02,VIP,1777.08,52,Other,2025-09-17 15:09:40.034841
CUST_00018748,Laura Francis,btran@example.org,(01) 0234 1362,"USNV Sanchez
FPO AP 66770",JaneHuyện,Singapore,2023-12-14,New,740.62,61,Female,2025-09-17 15:09:40.035103
CUST_00018749,Hoàng Mai,kvu@example.org,(00)176-6318,"70098 Mark Garden Apt. 700
Port Kristopher, RI 84380",JohnPhường,Singapore,2025-05-30,New,1108.86,70,Female,2025-09-17 15:09:40.035324
CUST_00018750,Kelsey Tucker,christopherwhite@example.com,740-571-5704,"476 Lê Đường
Huyện JohnPhường, 403791",JaneThành phố,Vietnam,2024-05-11,New,4920.59,23,Other,2025-09-17 15:09:40.035651
CUST_00018751,Tùng Phú Vũ,phillip74@example.net,001-430-648-3192x1782,"63511 Delgado Lodge Suite 689
Simmonston, ND 32160",JaneThành phố,USA,2024-06-13,Occasional,2881.98,24,Female,2025-09-17 15:09:40.035959
CUST_00018752,Kristen Rivera,janehoang@example.net,02 4543353,"12670 Edward Inlet
East Michaelborough, MI 15863",Huyện JaneHuyện,Singapore,2023-11-30,New,3578.93,54,Male,2025-09-17 15:09:40.036298
CUST_00018753,Patrick Holland,traciwalsh@example.com,(01) 8938 2986,"3 John Số
Thị xã JohnQuận, 550547",Morrowland,Vietnam,2024-06-01,VIP,1691.97,62,Female,2025-09-17 15:09:40.036684
CUST_00018754,Bảo Lê,cvu@example.net,802.838.7719,"49903 Castillo Stream Apt. 981
Garciafurt, VA 01974",New Marystad,Singapore,2024-09-27,Occasional,2265.33,28,Female,2025-09-17 15:09:40.036992
CUST_00018755,Justin Jenkins,sandrarussell@example.org,+84 58 7260988,"6 John Làng
JaneThị xã, 986018",Thành phố JaneThị xã,Korea,2025-04-09,Occasional,3235.23,47,Other,2025-09-17 15:09:40.037336
CUST_00018756,Lori Curry,leonmariah@example.com,471-462-6759x279,"9 Vũ Hẻm
JaneHuyện, 195826",Fergusonton,Japan,2023-11-15,New,3664.62,54,Other,2025-09-17 15:09:40.037723
CUST_00018757,Bryan Lane,jessica66@example.org,728.989.3805,"482 Christopher Coves Apt. 083
Juliafort, NV 31797",Leeshire,Korea,2025-03-10,Occasional,3413.42,60,Other,2025-09-17 15:09:40.038143
CUST_00018758,Nhật Mai,duongjohn@example.net,(09) 3078 7971,"85 John Dãy
Thị xã JohnQuận, 231031",Huyện JaneQuận,Japan,2025-03-20,New,3095.45,67,Male,2025-09-17 15:09:40.038277
CUST_00018759,Jeanette Murray,wlee@example.org,06 3108 4817,"4886 Johnson Overpass Apt. 887
East Carriemouth, VI 98679",JaneThị xã,Korea,2025-04-04,VIP,4010.2,50,Male,2025-09-17 15:09:40.038756
CUST_00018760,Quý cô Khoa Dương,ashley50@example.org,541.907.2713,"791 Charles Cove
New Amyshire, NH 16954",Huyện JanePhường,Singapore,2024-11-13,VIP,4672.27,45,Other,2025-09-17 15:09:40.039029
CUST_00018761,William Martin Jr.,hesskarla@example.org,518.360.1504,"469 Chelsea Ramp
Craigport, AS 14397",JohnXã,Singapore,2025-02-23,VIP,1669.16,46,Female,2025-09-17 15:09:40.039461
CUST_00018762,Deborah Sims,janemai@example.org,00 0122017,"8 Đặng Đường
Quận JohnThị xã, 820104",West Willie,Japan,2025-02-22,Regular,3171.13,52,Female,2025-09-17 15:09:40.039724
CUST_00018763,Leslie Bridges,melissa08@example.org,06 1277273,"10 Jane Khu
JohnHuyện, 497144",Larrymouth,Vietnam,2024-01-18,Regular,2182.02,60,Female,2025-09-17 15:09:40.040060
CUST_00018764,Terry Evans,johntran@example.net,+84 76 2885634,"79750 Martin Plaza Suite 728
Phamhaven, MN 12007",JohnPhường,Singapore,2024-12-05,Regular,4516.4,52,Male,2025-09-17 15:09:40.040411
CUST_00018765,Hồng Đặng,mccarthycharles@example.net,469-930-7833x1153,"93711 Walters Circles Apt. 416
Andrewsborough, DE 68956",Lewishaven,USA,2025-01-01,New,975.17,60,Other,2025-09-17 15:09:40.040873
CUST_00018766,Lâm Nguyễn,andrewgoodman@example.org,001-752-976-6233x840,"879 Trần Ngõ
Quận JohnThị xã, 521361",JohnQuận,Korea,2024-11-06,VIP,1338.61,34,Other,2025-09-17 15:09:40.041110
CUST_00018767,Robert Roberts,stephaniecontreras@example.org,(06)075-9596,"7 John Ngõ
Thị xã JaneHuyện, 239832",Thị xã JohnXã,USA,2025-07-14,Regular,1817.42,59,Other,2025-09-17 15:09:40.041428
CUST_00018768,Mrs. Sarah Chapman MD,johnbui@example.org,+84-12-319523,"4844 Edwards Curve Suite 561
West Roberto, IL 46264",JohnPhường,Singapore,2023-11-22,VIP,3286.89,35,Other,2025-09-17 15:09:40.041775
CUST_00018769,Adrian Torres,richard83@example.com,08 9011 7474,"571 Fisher Center
Dodsonside, SD 49742",Brookestad,Japan,2025-01-27,New,3488.21,22,Female,2025-09-17 15:09:40.042228
CUST_00018770,Bác Quang Vũ,john26@example.org,+84-48-020448,"681 Dixon Village
West Samuel, HI 66579",Port Robertberg,USA,2024-09-09,Occasional,152.12,41,Other,2025-09-17 15:09:40.042537
CUST_00018771,Theresa Olson,hannahdixon@example.net,757.230.1293,"7026 Davis Loop Apt. 962
New Scottland, WI 84138",JaneQuận,Korea,2024-06-27,VIP,3500.11,56,Female,2025-09-17 15:09:40.042981
CUST_00018772,Rodney Adkins,robert03@example.com,01 3572 6583,"PSC 5524, Box 4307
APO AP 89485",Thành phố JaneXã,Vietnam,2024-01-07,VIP,1270.1,39,Other,2025-09-17 15:09:40.043225
CUST_00018773,Debra Howell,janemai@example.com,001-653-441-7351x30234,"358 John Khu
Thành phố JaneXã, 315704",Jasonbury,Vietnam,2025-06-30,Occasional,4374.1,42,Male,2025-09-17 15:09:40.043490
CUST_00018774,Todd Bates,amandaherrera@example.net,08 3780456,"Thị xã JohnPhường
84 Mai Số, 593242",JaneThị xã,USA,2025-03-21,New,3715.32,49,Female,2025-09-17 15:09:40.043882
CUST_00018775,Rhonda Ramsey,jane13@example.net,(890)850-3726x99260,"988 Raven Streets Apt. 680
East Megan, MO 14759",North Thomas,Singapore,2025-08-25,Occasional,3674.84,39,Other,2025-09-17 15:09:40.044248
CUST_00018776,Tùng Thị Hoàng,hughescharles@example.net,286-593-8688,"498 Zimmerman Locks Suite 299
North Andrewton, WY 48612",Stephanieburgh,Japan,2025-06-20,VIP,3817.35,40,Male,2025-09-17 15:09:40.044642
CUST_00018777,Tú Trí Bùi,knguyen@example.com,(01) 0344 9627,"7 Jane Hẻm
Quận JaneQuận, 808801",Thị xã JaneThành phố,Japan,2024-02-23,VIP,3483.15,61,Male,2025-09-17 15:09:40.044777
CUST_00018778,Minh Đặng,markyork@example.com,976-745-6777x106,"572 Salazar Stravenue Suite 083
North Thomas, PA 06693",Huyện JohnHuyện,Korea,2025-08-15,Regular,704.58,47,Male,2025-09-17 15:09:40.045128
CUST_00018779,George Escobar,dgibson@example.com,(725)710-6463,"922 Jane Đường
JohnHuyện, 145220",JanePhường,Vietnam,2024-08-01,Occasional,2423.36,43,Other,2025-09-17 15:09:40.045402
CUST_00018780,Bà Yến Mai,aaronhernandez@example.net,001-892-990-8043,"169 John Đường
Thị xã JaneThị xã, 555489",Thị xã JohnPhường,Vietnam,2025-08-16,New,1668.49,41,Male,2025-09-17 15:09:40.045640
CUST_00018781,Brittany Dickerson,proberts@example.org,(04)172-8182,"287 Jane Khu
JohnXã, 865601",JohnPhường,Vietnam,2024-02-22,Occasional,1830.85,22,Female,2025-09-17 15:09:40.045941
CUST_00018782,Hà Quang Vũ,evu@example.com,08 2360938,"05 John Ngõ
Thị xã JaneXã, 453806",Lake Holly,Singapore,2024-05-22,New,1836.67,43,Other,2025-09-17 15:09:40.046113
CUST_00018783,Minh Hoàng,john41@example.com,410-952-6377x7484,"5 Mai Làng
Quận JohnThị xã, 509377",JohnXã,Singapore,2025-09-03,VIP,221.79,40,Other,2025-09-17 15:09:40.046240
CUST_00018784,Quý ông Huy Hoàng,dangjohn@example.net,(00) 4290 6518,"158 Jennifer View
Lake Leeshire, MH 61879",JohnThị xã,USA,2023-12-11,Occasional,203.99,46,Male,2025-09-17 15:09:40.046460
CUST_00018785,Laura Scott,jane24@example.com,(776)333-5582x2836,"3 John Ngõ
Quận JohnXã, 260162",JohnThị xã,Vietnam,2025-08-15,Regular,4547.05,63,Female,2025-09-17 15:09:40.046675
CUST_00018786,Cô Linh Đặng,jane15@example.net,504-595-0057,"694 Mai Làng
Thị xã JohnQuận, 696140",Port Ellen,Singapore,2024-11-03,VIP,595.13,20,Other,2025-09-17 15:09:40.046846
CUST_00018787,Richard Evans,nguyenjohn@example.org,00 8349661,"1834 Tucker Glen Apt. 504
West Alexandra, OK 54451",Huyện JohnThị xã,Vietnam,2024-06-15,Occasional,4704.18,21,Female,2025-09-17 15:09:40.047177
CUST_00018788,Paul Richards,janepham@example.com,+84-89-387 6077,"15 Jane Dãy
JaneThành phố, 213609",Port Nicolas,Korea,2023-09-24,New,4870.62,30,Other,2025-09-17 15:09:40.047433
CUST_00018789,Cô Hà Nguyễn,idang@example.com,+84 31 4296992,"2 Jane Số
JaneQuận, 887553",Karenchester,Singapore,2025-05-29,VIP,3869.13,30,Female,2025-09-17 15:09:40.047627
CUST_00018790,Randy Cohen,janebui@example.net,(666)733-4416,"Unit 5503 Box 9988
DPO AE 74390",Quinntown,Vietnam,2024-10-25,VIP,2988.37,48,Female,2025-09-17 15:09:40.047902
CUST_00018791,David Carter,fday@example.com,(569)318-0580,"79929 Smith Ridges Suite 212
Chambersville, KS 59111",West Ginaside,Korea,2025-06-26,New,259.85,68,Male,2025-09-17 15:09:40.048359
CUST_00018792,Justin Smith,goldenterri@example.net,07 5516302,"83 Lê Làng
JohnQuận, 662733",Thành phố JaneThị xã,USA,2024-03-06,VIP,4633.06,20,Male,2025-09-17 15:09:40.048739
CUST_00018793,Bác Thành Lê,vujane@example.net,(824)378-8404,"38 Bùi Số
JaneXã, 711402",Port Kathryn,USA,2023-10-18,VIP,3923.88,63,Male,2025-09-17 15:09:40.048918
CUST_00018794,Albert Welch,brian58@example.net,+84 93 2470528,"9 Lê Hẻm
Thị xã JohnHuyện, 960749",JaneThị xã,Korea,2024-05-10,VIP,3646.44,53,Other,2025-09-17 15:09:40.049175
CUST_00018795,Bảo Xuân Hoàng,jane57@example.net,(06) 5075 5055,"71470 Thomas Rue Apt. 798
New Harold, MI 64047",Thành phố JohnXã,USA,2025-05-09,Regular,346.75,59,Other,2025-09-17 15:09:40.049451
CUST_00018796,Nam Quang Phạm,johnvu@example.org,03 5267832,"94 Mai Làng
Thị xã JohnQuận, 309935",Jessicaville,USA,2023-11-03,Occasional,2696.31,23,Female,2025-09-17 15:09:40.049627
CUST_00018797,James Conner,gwatson@example.com,640.378.3853x809,"534 John Làng
JohnXã, 943592",Quận JaneXã,USA,2024-04-02,New,3050.87,58,Female,2025-09-17 15:09:40.049908
CUST_00018798,Jessica Kim,ncohen@example.org,+84-27-969193,"PSC 8071, Box 3933
APO AP 64400",Thị xã JohnThị xã,Singapore,2025-07-09,VIP,369.45,29,Female,2025-09-17 15:09:40.050172
CUST_00018799,Hương Bùi,nicholaspalmer@example.net,(320)913-7994,"JaneXã
34 Jane Ngõ, 308463",Burnsburgh,Korea,2023-09-23,Regular,3015.8,64,Female,2025-09-17 15:09:40.050463
CUST_00018800,Andrew Hudson,jane84@example.net,(02)977-2506,"46348 Samantha Common
Robinsonton, UT 04937",Quận JohnThành phố,Singapore,2025-04-09,Regular,3647.26,39,Male,2025-09-17 15:09:40.050783
CUST_00018801,Eric King,gbui@example.org,08 4812 9682,"1 Jane Hẻm
JohnThị xã, 911530",Thành phố JohnQuận,Korea,2024-03-20,New,377.45,34,Other,2025-09-17 15:09:40.050998
CUST_00018802,Laurie Avila,jane74@example.net,+1-450-906-3468x8970,"2 Jane Ngõ
Huyện JohnThị xã, 228417",South Sandra,Singapore,2023-11-06,Regular,3982.23,42,Other,2025-09-17 15:09:40.051259
CUST_00018803,Phương Nguyễn,janenguyen@example.net,+1-875-837-1119x9334,"36447 Brian Springs
Zacharyberg, SD 13404",Marshland,Japan,2024-11-12,VIP,4347.89,57,Male,2025-09-17 15:09:40.051572
CUST_00018804,Cô Hương Dương,rachelmiller@example.com,05 1625035,"255 John Ngõ
JaneThành phố, 669501",Thị xã JohnHuyện,USA,2024-11-01,New,841.17,62,Male,2025-09-17 15:09:40.051808
CUST_00018805,Quý cô Nhật Vũ,nguyenjane@example.net,268.797.7235x1875,"97689 Pamela Turnpike
Carrton, NH 80392",North Erinshire,Japan,2024-12-05,Occasional,1535.95,29,Other,2025-09-17 15:09:40.052098
CUST_00018806,Lâm Lê,johnnguyen@example.org,+84-83-321242,"5446 Jody Canyon Apt. 706
Jillfort, MA 86566",JanePhường,USA,2025-08-22,New,1985.64,29,Male,2025-09-17 15:09:40.052316
CUST_00018807,Hạnh Vũ,dixonjean@example.org,2916687892,"502 Contreras Skyway Suite 698
Danielhaven, WA 06318",Thành phố JaneQuận,USA,2024-05-15,Regular,4007.84,42,Male,2025-09-17 15:09:40.052668
CUST_00018808,Quang Lê,eddie68@example.net,001-281-664-4666x564,"856 Derrick Shoals Suite 095
Mooretown, IN 98458",Theresaburgh,USA,2025-09-07,Regular,805.99,19,Female,2025-09-17 15:09:40.053168
CUST_00018809,Dũng Lê,john58@example.net,7694173088,"9 Vũ Đường
JohnThị xã, 322753",South Staceychester,Singapore,2025-07-03,VIP,3091.41,62,Male,2025-09-17 15:09:40.053388
CUST_00018810,Damon Lambert,aprillee@example.org,001-340-885-1724,"74914 Andrew Landing Suite 046
Danielchester, MD 27816",Quận JohnThị xã,Vietnam,2024-09-23,New,1814.94,32,Female,2025-09-17 15:09:40.053831
CUST_00018811,Nhật Hoàng Phạm,mbui@example.com,001-277-829-9026,"947 Mai Đường
Thị xã JaneHuyện, 810088",Port Jonathonside,Vietnam,2024-07-29,Regular,974.09,39,Male,2025-09-17 15:09:40.054017
CUST_00018812,Quý ông Quang Nguyễn,rodriguezbetty@example.com,+1-631-256-5080,"663 John Tổ
Thành phố JohnQuận, 725419",Ariasborough,Vietnam,2024-10-04,Regular,1537.24,61,Other,2025-09-17 15:09:40.054504
CUST_00018813,John Butler,mistyjennings@example.net,(08)432-8505,"489 Dương Khu
JaneXã, 326052",JohnQuận,Vietnam,2025-03-22,VIP,1845.45,45,Other,2025-09-17 15:09:40.054853
CUST_00018814,Hồng Phạm,janebui@example.net,206-494-7364,"563 Carey Landing
Ramostown, VT 01511",Thành phố JohnQuận,Singapore,2024-01-06,VIP,3492.49,39,Male,2025-09-17 15:09:40.055129
CUST_00018815,Toni Foster,johntran@example.net,+1-537-231-9008x8749,"247 Tony Club
North Crystal, MH 06883",West James,Vietnam,2025-05-30,New,225.39,55,Female,2025-09-17 15:09:40.055490
CUST_00018816,Cheryl Lopez,jane98@example.org,+84-44-350 5935,"4369 Timothy Motorway
Christopherberg, KY 08350",JaneThị xã,Japan,2024-10-10,Occasional,1233.65,45,Other,2025-09-17 15:09:40.055854
CUST_00018817,Katie Weiss,wellsnatasha@example.net,+1-398-702-3125x20783,"795 Shawn Vista
Alexanderfort, ND 12373",JohnPhường,Korea,2023-11-27,Occasional,1635.94,43,Male,2025-09-17 15:09:40.056275
CUST_00018818,Latoya Holt,jane71@example.com,09 4182 2207,"2 John Tổ
JanePhường, 688805",Thị xã JohnPhường,Japan,2024-10-15,Regular,3058.98,32,Other,2025-09-17 15:09:40.056492
CUST_00018819,An Trí Trần,starkdaniel@example.com,(291)880-8482x180,"44 Jane Làng
Huyện JanePhường, 599468",New Jenniferton,USA,2024-08-04,Regular,4532.88,65,Female,2025-09-17 15:09:40.056814
CUST_00018820,Chị Yến Trần,buijane@example.com,(909)209-2982,"504 Julie Drive
Port Michaelstad, NM 51460",Williamville,Vietnam,2023-09-24,VIP,3172.27,39,Female,2025-09-17 15:09:40.057115
CUST_00018821,Tùng Mai Dương,jane29@example.com,00 5974981,"73 Đặng Hẻm
JaneHuyện, 668933",Huyện JaneHuyện,Japan,2024-04-02,Regular,3589.95,26,Male,2025-09-17 15:09:40.057245
CUST_00018822,Michael Sanders,wroberts@example.org,8469450932,"41 Jane Làng
JohnThị xã, 947478",North Jaimestad,Japan,2024-06-13,Regular,1470.36,36,Other,2025-09-17 15:09:40.057574
CUST_00018823,Jeffery Richmond,williamslisa@example.com,(898)945-1734x39651,"6199 Brown Expressway
North Davidchester, ND 35288",Bryanmouth,Korea,2024-09-18,New,4144.7,36,Other,2025-09-17 15:09:40.058108
CUST_00018824,Cô Linh Lê,jeremymartinez@example.com,02 6918 2953,"36626 Kristin Fords
Port Daniel, RI 96717",Lake Josephberg,Vietnam,2023-10-06,VIP,2293.68,65,Male,2025-09-17 15:09:40.058487
CUST_00018825,Bà Lâm Nguyễn,rlee@example.com,(887)648-6441,"39168 Teresa Vista
Port Blake, NY 23872",Joshuatown,Korea,2025-05-14,New,2312.75,41,Male,2025-09-17 15:09:40.058895
CUST_00018826,Phương Lê,tranjohn@example.com,(987)579-6326x30953,"995 Mitchell Points
West Mark, NY 15271",South Kathy,Japan,2024-09-19,Occasional,3168.63,66,Male,2025-09-17 15:09:40.059179
CUST_00018827,Nam Trí Hoàng,sscott@example.net,+1-572-483-5480x42330,"478 Jane Tổ
Quận JohnPhường, 134349",Port Ashley,Vietnam,2024-12-20,Occasional,4358.06,58,Other,2025-09-17 15:09:40.059420
CUST_00018828,Thành Thị Nguyễn,jane09@example.com,+84-07-791 6692,"4800 Farrell Drives Suite 163
South Erinhaven, MO 85171",North Johnbury,USA,2024-07-25,Regular,3806.84,70,Female,2025-09-17 15:09:40.059736
CUST_00018829,Vi Lê,robertdaniel@example.net,482.745.4631x08343,"71 Lê Hẻm
JaneQuận, 337959",JaneXã,Singapore,2024-04-20,VIP,3840.63,37,Female,2025-09-17 15:09:40.059986
CUST_00018830,Chị Chi Lê,brianfrancis@example.org,001-561-709-3494x827,"6 Jane Khu
Huyện JaneThành phố, 975904",Hudsontown,Japan,2025-07-19,New,954.42,64,Male,2025-09-17 15:09:40.060320
CUST_00018831,Cody Clayton,hguzman@example.net,(950)284-5747x3026,"073 Mccormick Coves Apt. 983
New Amyburgh, AZ 22828",JohnHuyện,Japan,2025-01-03,New,2459.9,60,Other,2025-09-17 15:09:40.060857
CUST_00018832,Vũ Phú Phạm,ahoang@example.net,001-483-405-9452x341,"02 Phạm Dãy
JaneXã, 415706",JohnXã,Japan,2023-12-16,VIP,752.61,34,Female,2025-09-17 15:09:40.061026
CUST_00018833,Hồng Đặng,hicksvernon@example.net,+1-971-366-9304x436,"83080 Braun Islands Suite 211
North Josephberg, PR 27549",JohnPhường,Japan,2024-03-29,New,4544.59,41,Female,2025-09-17 15:09:40.061418
CUST_00018834,Patrick Werner,john00@example.org,04 6641788,"JaneThành phố
958 Lê Đường, 731172",Quận JaneThành phố,Japan,2024-07-03,Occasional,78.12,46,Male,2025-09-17 15:09:40.061648
CUST_00018835,Nhật Phạm,duongjohn@example.net,729.889.0493,"82 Đặng Số
Huyện JohnHuyện, 658407",Thành phố JaneQuận,Singapore,2025-08-18,Regular,594.89,38,Female,2025-09-17 15:09:40.061789
CUST_00018836,Joshua Hughes,idavis@example.org,001-986-996-1026x23862,"41013 Taylor Ford
Darrenberg, ID 14107",Huyện JohnHuyện,Korea,2025-07-18,Occasional,688.05,21,Other,2025-09-17 15:09:40.062229
CUST_00018837,Peter Fields,janepham@example.org,(02) 2171 6581,"2075 Powers Parks Suite 336
Jeffreyberg, OH 76066",West Theresa,Vietnam,2025-07-06,New,475.72,36,Female,2025-09-17 15:09:40.062716
CUST_00018838,Ông Quang Nguyễn,tali@example.net,847.974.8253x758,"19 John Ngõ
JohnThành phố, 220076",Huyện JanePhường,Japan,2025-05-30,Occasional,2147.87,18,Other,2025-09-17 15:09:40.062934
CUST_00018839,Laurie Morton,vlove@example.com,(07) 7102 7339,"0 Đặng Khu
JohnThành phố, 657395",Silvaton,Korea,2024-09-05,Occasional,2593.54,68,Other,2025-09-17 15:09:40.063318
CUST_00018840,Andre Sharp,scottjonathan@example.com,958-392-6792x618,"59921 Marks Mountains
Tracifurt, NJ 79219",Thành phố JaneXã,Vietnam,2025-02-06,New,3858.38,44,Male,2025-09-17 15:09:40.063791
CUST_00018841,Ông Hưng Lê,johntran@example.net,+84 22 0999940,"9 Nguyễn Dãy
JaneXã, 855756",New Carla,USA,2024-05-10,Occasional,4460.15,33,Female,2025-09-17 15:09:40.064000
CUST_00018842,Morgan Curtis,wpeters@example.com,526-475-9157x7668,"229 Jane Ngõ
Quận JohnHuyện, 862194",Lake Connie,Vietnam,2025-01-19,Regular,960.03,67,Female,2025-09-17 15:09:40.064404
CUST_00018843,Miguel Patterson,vujane@example.org,+1-296-272-0074,"3 Vũ Đường
JaneHuyện, 563150",Port Christopherfurt,USA,2023-10-15,VIP,4083.82,37,Male,2025-09-17 15:09:40.064745
CUST_00018844,Dũng Phú Mai,jonesjohn@example.com,580.642.6930x47345,"255 Bùi Khu
Thị xã JohnPhường, 274691",Daniellefurt,Japan,2024-02-22,New,1229.78,64,Male,2025-09-17 15:09:40.065043
CUST_00018845,Chị Thảo Phạm,tonyawalker@example.com,+84-00-392 0723,"0239 Sarah Lane
New Carolyn, AS 35741",Quận JohnThành phố,Singapore,2024-01-04,Occasional,3777.51,60,Other,2025-09-17 15:09:40.065380
CUST_00018846,Patricia Caldwell,john39@example.net,001-746-988-1738x49679,"342 Gordon Forge
Colemanshire, CT 78430",JanePhường,Korea,2025-08-10,Regular,3906.78,63,Female,2025-09-17 15:09:40.065713
CUST_00018847,Tùng Trần,cle@example.net,(00)290-5239,"970 Figueroa View Suite 098
Lake Lisa, NE 41746",Thành phố JaneThành phố,Japan,2024-03-18,Occasional,4579.75,25,Other,2025-09-17 15:09:40.065961
CUST_00018848,John Schaefer,jane36@example.org,254-709-3707x7139,"84 Jane Hẻm
Thị xã JaneHuyện, 515892",JohnXã,Singapore,2024-06-11,Regular,1440.93,32,Male,2025-09-17 15:09:40.066179
CUST_00018849,An Trí Lê,ple@example.org,(04)894-8713,"03 Vũ Số
JaneQuận, 815556",JaneThị xã,USA,2024-02-25,Occasional,1769.36,45,Male,2025-09-17 15:09:40.066302
