customer_id,first_name,last_name,full_name,email,phone,date_of_birth,age,gender,registration_date,city,state,postal_code,region,country,address,customer_segment,income_level,monthly_spending_usd,preferred_device,preferred_payment_method,shopping_frequency,market_focus,vietnam_region_preference,data_source,created_at,integrated_id,data_integration_date
VN_CUST_002456,Customer_2456,Vietnam_999,Vietnamese Customer 2456,customer2456@vietnam-ecommerce.com,84931114146,2005-10-06,20,M,2025-04-21,Hanoi,Hanoi,100000,North,Vietnam,943 Hanoi Street,Premium,High,704.24,Desktop,COD,Monthly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.500674,VN_CUST_002456,2025-10-01T21:32:54.884681
VN_CUST_002457,Customer_2457,Vietnam_683,Vietnamese Customer 2457,customer2457@vietnam-ecommerce.com,84912199008,1996-10-08,29,M,2023-07-08,Da Nang,Da Nang,550000,Central,Vietnam,377 Da Nang Street,Regular,Middle,337.69,Mobile,Bank_Transfer,Monthly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.500700,VN_CUST_002457,2025-10-01T21:32:54.884681
VN_CUST_002458,Customer_2458,Vietnam_809,Vietnamese Customer 2458,customer2458@vietnam-ecommerce.com,84918095559,2002-10-07,23,F,2024-02-20,Da Nang,Da Nang,550000,Central,Vietnam,392 Da Nang Street,Regular,Low,23.37,Tablet,E_Wallet_ZaloPay,Weekly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.500725,VN_CUST_002458,2025-10-01T21:32:54.884681
VN_CUST_002459,Customer_2459,Vietnam_768,Vietnamese Customer 2459,customer2459@vietnam-ecommerce.com,84924096541,1992-10-09,33,F,2023-03-19,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,527 Ho Chi Minh City Street,Premium,High,219.06,Mobile,COD,Quarterly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.500751,VN_CUST_002459,2025-10-01T21:32:54.884681
VN_CUST_002460,Customer_2460,Vietnam_764,Vietnamese Customer 2460,customer2460@vietnam-ecommerce.com,84922830716,1999-10-08,26,F,2024-06-20,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,54 Ho Chi Minh City Street,Regular,Low,40.87,Mobile,Bank_Transfer,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.500776,VN_CUST_002460,2025-10-01T21:32:54.884681
VN_CUST_002461,Customer_2461,Vietnam_461,Vietnamese Customer 2461,customer2461@vietnam-ecommerce.com,84911844604,1997-10-08,28,F,2024-05-07,Hai Phong,Hai Phong,180000,North,Vietnam,91 Hai Phong Street,Regular,Low,70.66,Mobile,Bank_Transfer,Weekly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.500799,VN_CUST_002461,2025-10-01T21:32:54.884681
VN_CUST_002462,Customer_2462,Vietnam_162,Vietnamese Customer 2462,customer2462@vietnam-ecommerce.com,84907655318,2000-10-07,25,M,2025-03-23,Da Nang,Da Nang,550000,Central,Vietnam,111 Da Nang Street,Regular,Middle,231.46,Desktop,Credit_Card,Monthly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.500824,VN_CUST_002462,2025-10-01T21:32:54.884681
VN_CUST_002463,Customer_2463,Vietnam_41,Vietnamese Customer 2463,customer2463@vietnam-ecommerce.com,84917581588,1991-10-10,34,M,2025-06-05,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,174 Ho Chi Minh City Street,Regular,Middle,391.03,Mobile,E_Wallet_MoMo,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.500850,VN_CUST_002463,2025-10-01T21:32:54.884681
VN_CUST_002464,Customer_2464,Vietnam_399,Vietnamese Customer 2464,customer2464@vietnam-ecommerce.com,84903189261,1995-10-09,30,M,2023-07-31,Hai Phong,Hai Phong,180000,North,Vietnam,545 Hai Phong Street,Regular,Low,147.7,Mobile,Bank_Transfer,Monthly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.500875,VN_CUST_002464,2025-10-01T21:32:54.884681
VN_CUST_002465,Customer_2465,Vietnam_266,Vietnamese Customer 2465,customer2465@vietnam-ecommerce.com,84924124307,1994-10-09,31,F,2023-08-11,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,284 Ho Chi Minh City Street,Regular,Middle,296.86,Mobile,COD,Weekly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.500898,VN_CUST_002465,2025-10-01T21:32:54.884681
VN_CUST_002466,Customer_2466,Vietnam_490,Vietnamese Customer 2466,customer2466@vietnam-ecommerce.com,84906236276,2005-10-06,20,M,2024-10-09,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,823 Ho Chi Minh City Street,Regular,Low,100.88,Tablet,Bank_Transfer,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.500924,VN_CUST_002466,2025-10-01T21:32:54.884681
VN_CUST_002467,Customer_2467,Vietnam_94,Vietnamese Customer 2467,customer2467@vietnam-ecommerce.com,84946744037,2000-10-07,25,M,2023-09-08,Can Tho,Can Tho,900000,South,Vietnam,949 Can Tho Street,Regular,Low,99.37,Mobile,COD,Weekly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.500951,VN_CUST_002467,2025-10-01T21:32:54.884681
VN_CUST_002468,Customer_2468,Vietnam_131,Vietnamese Customer 2468,customer2468@vietnam-ecommerce.com,84944473383,1993-10-09,32,F,2024-12-17,Hanoi,Hanoi,100000,North,Vietnam,312 Hanoi Street,Regular,Middle,147.7,Mobile,Bank_Transfer,Quarterly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.500978,VN_CUST_002468,2025-10-01T21:32:54.884681
VN_CUST_002469,Customer_2469,Vietnam_567,Vietnamese Customer 2469,customer2469@vietnam-ecommerce.com,84946890433,1987-10-11,38,M,2025-04-19,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,660 Ho Chi Minh City Street,High_Value,Middle,274.26,Desktop,COD,Rarely,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.501003,VN_CUST_002469,2025-10-01T21:32:54.884681
VN_CUST_002470,Customer_2470,Vietnam_434,Vietnamese Customer 2470,customer2470@vietnam-ecommerce.com,84921751440,2002-10-07,23,M,2024-07-04,Da Nang,Da Nang,550000,Central,Vietnam,567 Da Nang Street,Premium,High,697.42,Mobile,E_Wallet_ZaloPay,Rarely,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.501026,VN_CUST_002470,2025-10-01T21:32:54.884681
VN_CUST_002471,Customer_2471,Vietnam_733,Vietnamese Customer 2471,customer2471@vietnam-ecommerce.com,84936219547,1994-10-09,31,M,2024-12-01,Da Nang,Da Nang,550000,Central,Vietnam,241 Da Nang Street,High_Value,Middle,236.71,Mobile,COD,Monthly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.501052,VN_CUST_002471,2025-10-01T21:32:54.884681
VN_CUST_002472,Customer_2472,Vietnam_235,Vietnamese Customer 2472,customer2472@vietnam-ecommerce.com,84905934885,1988-10-10,37,M,2024-05-29,Hai Phong,Hai Phong,180000,North,Vietnam,908 Hai Phong Street,High_Value,Middle,212.17,Desktop,E_Wallet_ZaloPay,Monthly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.501078,VN_CUST_002472,2025-10-01T21:32:54.884681
VN_CUST_002473,Customer_2473,Vietnam_878,Vietnamese Customer 2473,customer2473@vietnam-ecommerce.com,84928714237,2000-10-07,25,F,2023-02-05,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,168 Ho Chi Minh City Street,Regular,Low,89.32,Mobile,Bank_Transfer,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.501101,VN_CUST_002473,2025-10-01T21:32:54.884681
VN_CUST_002474,Customer_2474,Vietnam_132,Vietnamese Customer 2474,customer2474@vietnam-ecommerce.com,84924603102,1994-10-09,31,F,2025-07-20,Da Nang,Da Nang,550000,Central,Vietnam,696 Da Nang Street,Regular,Low,79.65,Mobile,Bank_Transfer,Rarely,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.501127,VN_CUST_002474,2025-10-01T21:32:54.884681
VN_CUST_002475,Customer_2475,Vietnam_193,Vietnamese Customer 2475,customer2475@vietnam-ecommerce.com,84938243883,1994-10-09,31,F,2023-03-30,Hai Phong,Hai Phong,180000,North,Vietnam,815 Hai Phong Street,Regular,Middle,159.14,Mobile,COD,Monthly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.501153,VN_CUST_002475,2025-10-01T21:32:54.884681
VN_CUST_002476,Customer_2476,Vietnam_584,Vietnamese Customer 2476,customer2476@vietnam-ecommerce.com,84908182581,1999-10-08,26,F,2024-05-13,Da Nang,Da Nang,550000,Central,Vietnam,738 Da Nang Street,Regular,Low,28.62,Mobile,E_Wallet_MoMo,Monthly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.501181,VN_CUST_002476,2025-10-01T21:32:54.884681
VN_CUST_002477,Customer_2477,Vietnam_869,Vietnamese Customer 2477,customer2477@vietnam-ecommerce.com,84947300884,2003-10-07,22,M,2024-10-09,Can Tho,Can Tho,900000,South,Vietnam,342 Can Tho Street,Regular,Middle,161.9,Tablet,E_Wallet_ZaloPay,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.501206,VN_CUST_002477,2025-10-01T21:32:54.884681
VN_CUST_002478,Customer_2478,Vietnam_814,Vietnamese Customer 2478,customer2478@vietnam-ecommerce.com,84905376514,2006-10-06,19,F,2025-08-11,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,634 Ho Chi Minh City Street,Regular,Low,84.31,Desktop,COD,Quarterly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.501230,VN_CUST_002478,2025-10-01T21:32:54.884681
VN_CUST_002479,Customer_2479,Vietnam_779,Vietnamese Customer 2479,customer2479@vietnam-ecommerce.com,84941920664,1995-10-09,30,M,2024-03-25,Can Tho,Can Tho,900000,South,Vietnam,624 Can Tho Street,Regular,Middle,205.13,Mobile,COD,Weekly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.501254,VN_CUST_002479,2025-10-01T21:32:54.884681
VN_CUST_002480,Customer_2480,Vietnam_103,Vietnamese Customer 2480,customer2480@vietnam-ecommerce.com,84922756386,2004-10-06,21,F,2022-11-30,Can Tho,Can Tho,900000,South,Vietnam,499 Can Tho Street,High_Value,Middle,369.6,Mobile,Bank_Transfer,Weekly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.501277,VN_CUST_002480,2025-10-01T21:32:54.884681
VN_CUST_002481,Customer_2481,Vietnam_936,Vietnamese Customer 2481,customer2481@vietnam-ecommerce.com,84906963327,1997-10-08,28,F,2024-06-08,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,83 Ho Chi Minh City Street,Premium,High,744.93,Tablet,E_Wallet_MoMo,Quarterly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.501293,VN_CUST_002481,2025-10-01T21:32:54.884681
VN_CUST_002482,Customer_2482,Vietnam_942,Vietnamese Customer 2482,customer2482@vietnam-ecommerce.com,84923897712,1995-10-09,30,M,2025-02-19,Da Nang,Da Nang,550000,Central,Vietnam,974 Da Nang Street,Regular,Low,77.68,Tablet,COD,Monthly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.501311,VN_CUST_002482,2025-10-01T21:32:54.884681
VN_CUST_002483,Customer_2483,Vietnam_377,Vietnamese Customer 2483,customer2483@vietnam-ecommerce.com,84905829754,1999-10-08,26,M,2023-05-04,Da Nang,Da Nang,550000,Central,Vietnam,430 Da Nang Street,Regular,Middle,299.69,Mobile,COD,Quarterly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.501326,VN_CUST_002483,2025-10-01T21:32:54.884681
VN_CUST_002484,Customer_2484,Vietnam_607,Vietnamese Customer 2484,customer2484@vietnam-ecommerce.com,84921956435,1999-10-08,26,M,2023-10-27,Hanoi,Hanoi,100000,North,Vietnam,424 Hanoi Street,Premium,High,245.82,Mobile,COD,Quarterly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.501344,VN_CUST_002484,2025-10-01T21:32:54.884681
VN_CUST_002485,Customer_2485,Vietnam_580,Vietnamese Customer 2485,customer2485@vietnam-ecommerce.com,84911619500,1991-10-10,34,M,2023-11-15,Da Nang,Da Nang,550000,Central,Vietnam,480 Da Nang Street,High_Value,Middle,256.01,Desktop,Credit_Card,Monthly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.501361,VN_CUST_002485,2025-10-01T21:32:54.884681
VN_CUST_002486,Customer_2486,Vietnam_992,Vietnamese Customer 2486,customer2486@vietnam-ecommerce.com,84907333484,2006-10-06,19,M,2022-10-19,Can Tho,Can Tho,900000,South,Vietnam,73 Can Tho Street,High_Value,Middle,148.46,Desktop,COD,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.501376,VN_CUST_002486,2025-10-01T21:32:54.884681
VN_CUST_002487,Customer_2487,Vietnam_132,Vietnamese Customer 2487,customer2487@vietnam-ecommerce.com,84902498229,2000-10-07,25,M,2024-12-22,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,371 Ho Chi Minh City Street,High_Value,Middle,381.74,Mobile,COD,Weekly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.501391,VN_CUST_002487,2025-10-01T21:32:54.884681
VN_CUST_002488,Customer_2488,Vietnam_720,Vietnamese Customer 2488,customer2488@vietnam-ecommerce.com,84936493984,1994-10-09,31,F,2024-03-01,Can Tho,Can Tho,900000,South,Vietnam,617 Can Tho Street,Regular,Low,29.7,Desktop,Bank_Transfer,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.501406,VN_CUST_002488,2025-10-01T21:32:54.884681
VN_CUST_002489,Customer_2489,Vietnam_679,Vietnamese Customer 2489,customer2489@vietnam-ecommerce.com,84909402237,1995-10-09,30,M,2023-03-14,Da Nang,Da Nang,550000,Central,Vietnam,459 Da Nang Street,Premium,High,630.02,Mobile,E_Wallet_ZaloPay,Quarterly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.501421,VN_CUST_002489,2025-10-01T21:32:54.884681
VN_CUST_002490,Customer_2490,Vietnam_114,Vietnamese Customer 2490,customer2490@vietnam-ecommerce.com,84901756529,2000-10-07,25,F,2024-06-09,Can Tho,Can Tho,900000,South,Vietnam,203 Can Tho Street,Regular,Low,142.7,Mobile,Credit_Card,Quarterly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.501436,VN_CUST_002490,2025-10-01T21:32:54.884681
VN_CUST_002491,Customer_2491,Vietnam_376,Vietnamese Customer 2491,customer2491@vietnam-ecommerce.com,84922191353,2000-10-07,25,M,2023-03-11,Hai Phong,Hai Phong,180000,North,Vietnam,451 Hai Phong Street,Regular,Low,21.32,Mobile,E_Wallet_ZaloPay,Rarely,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.501451,VN_CUST_002491,2025-10-01T21:32:54.884681
VN_CUST_002492,Customer_2492,Vietnam_650,Vietnamese Customer 2492,customer2492@vietnam-ecommerce.com,84924834858,2000-10-07,25,F,2022-10-23,Hai Phong,Hai Phong,180000,North,Vietnam,762 Hai Phong Street,Regular,Low,35.52,Desktop,COD,Weekly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.501469,VN_CUST_002492,2025-10-01T21:32:54.884681
VN_CUST_002493,Customer_2493,Vietnam_90,Vietnamese Customer 2493,customer2493@vietnam-ecommerce.com,84943430605,1996-10-08,29,F,2024-04-14,Can Tho,Can Tho,900000,South,Vietnam,641 Can Tho Street,Regular,Low,74.46,Desktop,COD,Rarely,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.501484,VN_CUST_002493,2025-10-01T21:32:54.884681
VN_CUST_002494,Customer_2494,Vietnam_336,Vietnamese Customer 2494,customer2494@vietnam-ecommerce.com,84911914519,1991-10-10,34,M,2025-01-31,Hanoi,Hanoi,100000,North,Vietnam,354 Hanoi Street,Regular,Low,139.55,Desktop,E_Wallet_MoMo,Monthly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.501499,VN_CUST_002494,2025-10-01T21:32:54.884681
VN_CUST_002495,Customer_2495,Vietnam_862,Vietnamese Customer 2495,customer2495@vietnam-ecommerce.com,84946157694,2001-10-07,24,F,2024-07-25,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,468 Ho Chi Minh City Street,Premium,High,255.56,Desktop,Bank_Transfer,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.501514,VN_CUST_002495,2025-10-01T21:32:54.884681
VN_CUST_002496,Customer_2496,Vietnam_651,Vietnamese Customer 2496,customer2496@vietnam-ecommerce.com,84914484579,2005-10-06,20,M,2024-07-25,Hanoi,Hanoi,100000,North,Vietnam,482 Hanoi Street,Premium,High,416.22,Mobile,Bank_Transfer,Rarely,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.501529,VN_CUST_002496,2025-10-01T21:32:54.884681
VN_CUST_002497,Customer_2497,Vietnam_138,Vietnamese Customer 2497,customer2497@vietnam-ecommerce.com,84909211426,1991-10-10,34,M,2022-10-11,Hai Phong,Hai Phong,180000,North,Vietnam,336 Hai Phong Street,Regular,Middle,169.26,Mobile,Credit_Card,Monthly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.501543,VN_CUST_002497,2025-10-01T21:32:54.884681
VN_CUST_002498,Customer_2498,Vietnam_742,Vietnamese Customer 2498,customer2498@vietnam-ecommerce.com,84914628535,1993-10-09,32,M,2023-05-25,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,404 Ho Chi Minh City Street,High_Value,Middle,196.77,Desktop,COD,Weekly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.501560,VN_CUST_002498,2025-10-01T21:32:54.884681
VN_CUST_002499,Customer_2499,Vietnam_713,Vietnamese Customer 2499,customer2499@vietnam-ecommerce.com,84934004314,2001-10-07,24,F,2023-08-26,Hanoi,Hanoi,100000,North,Vietnam,833 Hanoi Street,Regular,Low,114.28,Mobile,E_Wallet_ZaloPay,Quarterly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.501574,VN_CUST_002499,2025-10-01T21:32:54.884681
VN_CUST_002500,Customer_2500,Vietnam_541,Vietnamese Customer 2500,customer2500@vietnam-ecommerce.com,84906394297,2001-10-07,24,M,2023-05-22,Hanoi,Hanoi,100000,North,Vietnam,548 Hanoi Street,High_Value,Middle,255.42,Mobile,Bank_Transfer,Rarely,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.501591,VN_CUST_002500,2025-10-01T21:32:54.884681
VN_CUST_002501,Customer_2501,Vietnam_683,Vietnamese Customer 2501,customer2501@vietnam-ecommerce.com,84924961536,2000-10-07,25,F,2022-12-24,Hanoi,Hanoi,100000,North,Vietnam,870 Hanoi Street,Regular,Low,69.92,Mobile,Bank_Transfer,Quarterly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.501606,VN_CUST_002501,2025-10-01T21:32:54.884681
VN_CUST_002502,Customer_2502,Vietnam_868,Vietnamese Customer 2502,customer2502@vietnam-ecommerce.com,84942252093,1981-10-12,44,M,2024-08-10,Can Tho,Can Tho,900000,South,Vietnam,669 Can Tho Street,Regular,Low,132.96,Mobile,COD,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.501621,VN_CUST_002502,2025-10-01T21:32:54.884681
VN_CUST_002503,Customer_2503,Vietnam_377,Vietnamese Customer 2503,customer2503@vietnam-ecommerce.com,84925618347,1988-10-10,37,F,2024-11-27,Da Nang,Da Nang,550000,Central,Vietnam,156 Da Nang Street,Regular,Middle,136.25,Mobile,COD,Monthly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.501643,VN_CUST_002503,2025-10-01T21:32:54.884681
VN_CUST_002504,Customer_2504,Vietnam_667,Vietnamese Customer 2504,customer2504@vietnam-ecommerce.com,84918771839,2000-10-07,25,F,2023-12-20,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,472 Ho Chi Minh City Street,High_Value,Middle,367.81,Mobile,Bank_Transfer,Weekly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.501658,VN_CUST_002504,2025-10-01T21:32:54.884681
VN_CUST_002505,Customer_2505,Vietnam_979,Vietnamese Customer 2505,customer2505@vietnam-ecommerce.com,84902809131,2005-10-06,20,M,2023-12-30,Da Nang,Da Nang,550000,Central,Vietnam,992 Da Nang Street,High_Value,Middle,158.06,Mobile,E_Wallet_ZaloPay,Monthly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.501673,VN_CUST_002505,2025-10-01T21:32:54.884681
VN_CUST_002506,Customer_2506,Vietnam_542,Vietnamese Customer 2506,customer2506@vietnam-ecommerce.com,84921811199,1999-10-08,26,M,2024-07-16,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,141 Ho Chi Minh City Street,High_Value,Middle,281.9,Mobile,COD,Weekly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.501688,VN_CUST_002506,2025-10-01T21:32:54.884681
VN_CUST_002507,Customer_2507,Vietnam_391,Vietnamese Customer 2507,customer2507@vietnam-ecommerce.com,84949687436,1991-10-10,34,M,2023-09-18,Da Nang,Da Nang,550000,Central,Vietnam,997 Da Nang Street,Regular,Middle,111.74,Mobile,Credit_Card,Quarterly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.501703,VN_CUST_002507,2025-10-01T21:32:54.884681
VN_CUST_002508,Customer_2508,Vietnam_982,Vietnamese Customer 2508,customer2508@vietnam-ecommerce.com,84909184403,2004-10-06,21,M,2025-07-07,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,517 Ho Chi Minh City Street,Regular,Middle,361.09,Mobile,E_Wallet_ZaloPay,Monthly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.501718,VN_CUST_002508,2025-10-01T21:32:54.884681
VN_CUST_002509,Customer_2509,Vietnam_510,Vietnamese Customer 2509,customer2509@vietnam-ecommerce.com,84931258180,1985-10-11,40,M,2023-04-21,Da Nang,Da Nang,550000,Central,Vietnam,619 Da Nang Street,High_Value,Middle,363.85,Desktop,COD,Quarterly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.501735,VN_CUST_002509,2025-10-01T21:32:54.884681
VN_CUST_002510,Customer_2510,Vietnam_291,Vietnamese Customer 2510,customer2510@vietnam-ecommerce.com,84925294103,1998-10-08,27,F,2024-06-10,Ho Chi Minh City,Ho Chi Minh,700000,South,Vietnam,583 Ho Chi Minh City Street,Premium,High,479.19,Mobile,COD,Rarely,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.501749,VN_CUST_002510,2025-10-01T21:32:54.884681
VN_CUST_002511,Customer_2511,Vietnam_475,Vietnamese Customer 2511,customer2511@vietnam-ecommerce.com,84901199363,2004-10-06,21,F,2024-03-13,Can Tho,Can Tho,900000,South,Vietnam,737 Can Tho Street,High_Value,Middle,159.3,Mobile,Bank_Transfer,Quarterly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.501764,VN_CUST_002511,2025-10-01T21:32:54.884681
VN_CUST_002512,Customer_2512,Vietnam_41,Vietnamese Customer 2512,customer2512@vietnam-ecommerce.com,84926495777,1987-10-11,38,M,2024-12-21,Can Tho,Can Tho,900000,South,Vietnam,123 Can Tho Street,Regular,Low,92.76,Desktop,E_Wallet_ZaloPay,Rarely,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.501780,VN_CUST_002512,2025-10-01T21:32:54.884681
VN_CUST_002513,Customer_2513,Vietnam_870,Vietnamese Customer 2513,customer2513@vietnam-ecommerce.com,84913480303,2002-10-07,23,M,2022-10-27,Hanoi,Hanoi,100000,North,Vietnam,754 Hanoi Street,Regular,Low,30.47,Desktop,E_Wallet_ZaloPay,Quarterly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.501795,VN_CUST_002513,2025-10-01T21:32:54.884681
VN_CUST_002514,Customer_2514,Vietnam_154,Vietnamese Customer 2514,customer2514@vietnam-ecommerce.com,84913020964,1995-10-09,30,M,2024-01-30,Hai Phong,Hai Phong,180000,North,Vietnam,531 Hai Phong Street,Regular,Middle,159.74,Tablet,E_Wallet_MoMo,Quarterly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.501813,VN_CUST_002514,2025-10-01T21:32:54.884681
VN_CUST_002515,Customer_2515,Vietnam_673,Vietnamese Customer 2515,customer2515@vietnam-ecommerce.com,84908167033,2004-10-06,21,F,2024-03-07,Hai Phong,Hai Phong,180000,North,Vietnam,444 Hai Phong Street,Regular,Low,62.03,Mobile,COD,Rarely,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.501828,VN_CUST_002515,2025-10-01T21:32:54.884681
VN_CUST_002516,Customer_2516,Vietnam_810,Vietnamese Customer 2516,customer2516@vietnam-ecommerce.com,84937022344,1995-10-09,30,M,2023-04-20,Da Nang,Da Nang,550000,Central,Vietnam,361 Da Nang Street,Regular,Low,100.27,Tablet,E_Wallet_MoMo,Weekly,Vietnam,Central,Vietnam_Demographics,2025-10-01T19:06:24.501843,VN_CUST_002516,2025-10-01T21:32:54.884681
VN_CUST_002517,Customer_2517,Vietnam_421,Vietnamese Customer 2517,customer2517@vietnam-ecommerce.com,84939024277,1996-10-08,29,F,2024-01-06,Can Tho,Can Tho,900000,South,Vietnam,21 Can Tho Street,Premium,High,992.76,Mobile,Bank_Transfer,Quarterly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.501859,VN_CUST_002517,2025-10-01T21:32:54.884681
VN_CUST_002518,Customer_2518,Vietnam_498,Vietnamese Customer 2518,customer2518@vietnam-ecommerce.com,84948859974,1995-10-09,30,M,2023-08-07,Can Tho,Can Tho,900000,South,Vietnam,686 Can Tho Street,Regular,Low,78.4,Desktop,Bank_Transfer,Quarterly,Vietnam,South,Vietnam_Demographics,2025-10-01T19:06:24.501874,VN_CUST_002518,2025-10-01T21:32:54.884681
VN_CUST_002519,Customer_2519,Vietnam_717,Vietnamese Customer 2519,customer2519@vietnam-ecommerce.com,84927054016,1994-10-09,31,M,2025-04-27,Hai Phong,Hai Phong,180000,North,Vietnam,586 Hai Phong Street,High_Value,Middle,215.41,Mobile,Bank_Transfer,Quarterly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.501889,VN_CUST_002519,2025-10-01T21:32:54.884681
VN_CUST_002520,Customer_2520,Vietnam_648,Vietnamese Customer 2520,customer2520@vietnam-ecommerce.com,84934645384,1995-10-09,30,F,2023-09-05,Hai Phong,Hai Phong,180000,North,Vietnam,750 Hai Phong Street,Regular,Low,38.95,Mobile,E_Wallet_ZaloPay,Monthly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.501903,VN_CUST_002520,2025-10-01T21:32:54.884681
VN_CUST_002521,Customer_2521,Vietnam_355,Vietnamese Customer 2521,customer2521@vietnam-ecommerce.com,84905085829,1982-10-12,43,M,2023-07-12,Hanoi,Hanoi,100000,North,Vietnam,239 Hanoi Street,Regular,Low,25.33,Mobile,Bank_Transfer,Monthly,Vietnam,North,Vietnam_Demographics,2025-10-01T19:06:24.501917,VN_CUST_002521,2025-10-01T21:32:54.884681
