order_id,customer_id,order_date,order_status,total_amount_usd,total_amount_vnd,subtotal_usd,tax_amount_usd,shipping_cost_usd,discount_amount_usd,currency,payment_status,payment_method,shipping_method,shipping_address,order_source,platform,delivery_region,customer_segment,market_focus,vietnam_specific_promotion,data_source,created_at,integrated_id,data_integration_date
VN_ORDER_003639,VN_CUST_003938,2025-09-29 19:06:27,Processing,304.7,7312747.0,333.7,33.37,0,62.37,USD,Paid,Bank_Transfer,Standard,"992 Can Tho Street, Can Tho, Can Tho",Social_Media,Shopee,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.743772,VN_ORDER_003639,2025-10-01T21:32:54.885802
VN_ORDER_003640,VN_CUST_003059,2025-02-04 19:06:27,Delivered,6226.26,149430336.0,5660.24,566.02,0,0.0,USD,Paid,Bank_Transfer,Standard,"343 Can Tho Street, Can Tho, Can Tho",Website,Shopee,South,Premium,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.744685,VN_ORDER_003640,2025-10-01T21:32:54.885802
VN_ORDER_003641,VN_CUST_002467,2025-05-31 19:06:27,Delivered,2200.37,52808955.0,2102.54,210.25,0,112.42,USD,Paid,COD,Express,"949 Can Tho Street, Can Tho, Can Tho",Website,Lazada,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.745789,VN_ORDER_003641,2025-10-01T21:32:54.885802
VN_ORDER_003642,VN_CUST_004896,2025-02-04 19:06:27,Delivered,336.82,8083680.0,306.2,30.62,0,0.0,USD,Paid,Bank_Transfer,Express,"622 Da Nang Street, Da Nang, Da Nang",Mobile_App,Shopee,Central,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.746615,VN_ORDER_003642,2025-10-01T21:32:54.885802
VN_ORDER_003643,VN_CUST_001938,2025-06-20 19:06:27,Delivered,531.87,12764928.0,483.52,48.35,0,0.0,USD,Paid,Bank_Transfer,Standard,"192 Hanoi Street, Hanoi, Hanoi",Social_Media,Tiki,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.747455,VN_ORDER_003643,2025-10-01T21:32:54.885802
VN_ORDER_003644,VN_CUST_000491,2025-03-05 19:06:27,Cancelled,2737.09,65690218.0,2704.38,270.44,0,237.73,USD,Failed,Bank_Transfer,Standard,"971 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Social_Media,Lazada,South,Regular,Vietnam,1,Vietnam_Order_Patterns,2025-10-01T19:06:27.748088,VN_ORDER_003644,2025-10-01T21:32:54.885802
VN_ORDER_003645,VN_CUST_003153,2025-06-07 19:06:27,Delivered,2389.51,57348192.0,2172.28,217.23,0,0.0,USD,Paid,COD,Express,"66 Hai Phong Street, Hai Phong, Hai Phong",Website,Tiki,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.749511,VN_ORDER_003645,2025-10-01T21:32:54.885802
VN_ORDER_003646,VN_CUST_001375,2025-06-14 19:06:27,Shipped,240.24,5765687.0,255.76,25.58,0,41.1,USD,Paid,E_Wallet_ZaloPay,Express,"587 Hanoi Street, Hanoi, Hanoi",Mobile_App,Tiki,North,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.750400,VN_ORDER_003646,2025-10-01T21:32:54.885802
VN_ORDER_003647,VN_CUST_001605,2024-10-14 19:06:27,Delivered,2823.45,67762728.0,2566.77,256.68,0,0.0,USD,Paid,E_Wallet_MoMo,Same_Day,"61 Hai Phong Street, Hai Phong, Hai Phong",Social_Media,Lazada,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.751330,VN_ORDER_003647,2025-10-01T21:32:54.885802
VN_ORDER_003648,VN_CUST_002257,2025-02-22 19:06:27,Delivered,2538.16,60915888.0,2307.42,230.74,0,0.0,USD,Paid,COD,Standard,"831 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Website,Tiki,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.751953,VN_ORDER_003648,2025-10-01T21:32:54.885802
VN_ORDER_003649,VN_CUST_000877,2025-08-03 19:06:27,Processing,775.28,18606720.0,704.8,70.48,0,0.0,USD,Paid,Credit_Card,Same_Day,"715 Da Nang Street, Da Nang, Da Nang",Mobile_App,Shopee,Central,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.752542,VN_ORDER_003649,2025-10-01T21:32:54.885802
VN_ORDER_003650,VN_CUST_003316,2025-01-05 19:06:27,Processing,1052.11,25250544.0,956.46,95.65,0,0.0,USD,Paid,E_Wallet_MoMo,Standard,"365 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Social_Media,Sendo,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.753473,VN_ORDER_003650,2025-10-01T21:32:54.885802
VN_ORDER_003651,VN_CUST_000809,2025-06-22 19:06:27,Delivered,4080.38,97929216.0,3709.44,370.94,0,0.0,USD,Paid,COD,Standard,"405 Hanoi Street, Hanoi, Hanoi",Social_Media,Shopee,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.754458,VN_ORDER_003651,2025-10-01T21:32:54.885802
VN_ORDER_003652,VN_CUST_003874,2025-03-28 19:06:27,Delivered,460.94,11062456.0,432.22,43.22,0,14.51,USD,Paid,E_Wallet_ZaloPay,Same_Day,"889 Da Nang Street, Da Nang, Da Nang",Mobile_App,Tiki,Central,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.755493,VN_ORDER_003652,2025-10-01T21:32:54.885802
VN_ORDER_003653,VN_CUST_002706,2025-01-12 19:06:27,Delivered,6362.65,152703672.0,5784.23,578.42,0,0.0,USD,Paid,Bank_Transfer,Same_Day,"872 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Social_Media,Tiki,South,Premium,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.756647,VN_ORDER_003653,2025-10-01T21:32:54.885802
VN_ORDER_003654,VN_CUST_000758,2025-09-23 19:06:27,Delivered,4130.43,99130208.0,4048.92,404.89,0,323.39,USD,Paid,E_Wallet_MoMo,Express,"696 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Mobile_App,Sendo,South,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.757534,VN_ORDER_003654,2025-10-01T21:32:54.885802
VN_ORDER_003655,VN_CUST_004676,2025-08-19 19:06:27,Delivered,778.84,18692256.0,708.04,70.8,0,0.0,USD,Paid,E_Wallet_MoMo,Standard,"625 Hai Phong Street, Hai Phong, Hai Phong",Mobile_App,Lazada,North,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.758829,VN_ORDER_003655,2025-10-01T21:32:54.885802
VN_ORDER_003656,VN_CUST_004969,2025-08-25 19:06:27,Shipped,249.69,5992536.0,226.99,22.7,0,0.0,USD,Paid,E_Wallet_MoMo,Same_Day,"186 Can Tho Street, Can Tho, Can Tho",Social_Media,Tiki,South,Premium,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.760599,VN_ORDER_003656,2025-10-01T21:32:54.885802
VN_ORDER_003657,VN_CUST_000779,2025-01-01 19:06:27,Delivered,255.97,6143227.0,250.2,25.02,0,19.25,USD,Paid,E_Wallet_MoMo,Same_Day,"775 Hai Phong Street, Hai Phong, Hai Phong",Mobile_App,Shopee,North,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.762188,VN_ORDER_003657,2025-10-01T21:32:54.885802
VN_ORDER_003658,VN_CUST_003865,2025-09-24 19:06:27,Delivered,345.19,8284584.0,313.81,31.38,0,0.0,USD,Paid,E_Wallet_ZaloPay,Same_Day,"861 Hanoi Street, Hanoi, Hanoi",Mobile_App,Shopee,North,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.763803,VN_ORDER_003658,2025-10-01T21:32:54.885802
VN_ORDER_003659,VN_CUST_003890,2024-11-10 19:06:27,Delivered,4167.68,100024320.0,3788.8,378.88,0,0.0,USD,Paid,Bank_Transfer,Standard,"304 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Social_Media,Tiki,South,Premium,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.765072,VN_ORDER_003659,2025-10-01T21:32:54.885802
VN_ORDER_003660,VN_CUST_003620,2025-01-07 19:06:27,Delivered,3643.18,87436272.0,3311.98,331.2,0,0.0,USD,Paid,COD,Same_Day,"167 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Social_Media,Shopee,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.766064,VN_ORDER_003660,2025-10-01T21:32:54.885802
VN_ORDER_003661,VN_CUST_002716,2025-01-15 19:06:27,Delivered,611.93,14686320.0,556.3,55.63,0,0.0,USD,Paid,Bank_Transfer,Standard,"167 Hanoi Street, Hanoi, Hanoi",Social_Media,Shopee,North,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.766922,VN_ORDER_003661,2025-10-01T21:32:54.885802
VN_ORDER_003662,VN_CUST_001324,2025-07-06 19:06:27,Shipped,1047.84,25148216.0,1117.16,111.72,0,181.03,USD,Paid,Credit_Card,Express,"471 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Website,Shopee,South,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.767659,VN_ORDER_003662,2025-10-01T21:32:54.885802
VN_ORDER_003663,VN_CUST_003287,2024-10-31 19:06:27,Delivered,796.66,19119936.0,724.24,72.42,0,0.0,USD,Paid,COD,Express,"582 Hanoi Street, Hanoi, Hanoi",Website,Tiki,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.768516,VN_ORDER_003663,2025-10-01T21:32:54.885802
VN_ORDER_003664,VN_CUST_000901,2025-03-26 19:06:27,Delivered,1711.05,41065200.0,1555.5,155.55,0,0.0,USD,Paid,E_Wallet_ZaloPay,Standard,"249 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Mobile_App,Tiki,South,Premium,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.769189,VN_ORDER_003664,2025-10-01T21:32:54.885802
VN_ORDER_003665,VN_CUST_001326,2025-05-28 19:06:27,Delivered,387.3,9295176.0,352.09,35.21,0,0.0,USD,Paid,Bank_Transfer,Express,"831 Hai Phong Street, Hai Phong, Hai Phong",Social_Media,Shopee,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.770050,VN_ORDER_003665,2025-10-01T21:32:54.885802
VN_ORDER_003666,VN_CUST_004593,2025-09-08 19:06:27,Processing,1270.33,30487977.0,1184.2,118.42,0,32.29,USD,Paid,COD,Standard,"510 Da Nang Street, Da Nang, Da Nang",Mobile_App,Lazada,Central,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.770835,VN_ORDER_003666,2025-10-01T21:32:54.885802
VN_ORDER_003667,VN_CUST_003176,2025-07-16 19:06:27,Delivered,1070.96,25703040.0,973.6,97.36,0,0.0,USD,Paid,COD,Same_Day,"654 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Social_Media,Shopee,South,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.771635,VN_ORDER_003667,2025-10-01T21:32:54.885802
VN_ORDER_003668,VN_CUST_004686,2024-10-19 19:06:27,Delivered,407.59,9782256.0,370.54,37.05,0,0.0,USD,Paid,E_Wallet_MoMo,Standard,"793 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Website,Lazada,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.772735,VN_ORDER_003668,2025-10-01T21:32:54.885802
VN_ORDER_003669,VN_CUST_002871,2025-07-18 19:06:27,Delivered,1862.52,44700480.0,1693.2,169.32,0,0.0,USD,Paid,Bank_Transfer,Express,"727 Can Tho Street, Can Tho, Can Tho",Social_Media,Shopee,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.773945,VN_ORDER_003669,2025-10-01T21:32:54.885802
VN_ORDER_003670,VN_CUST_002641,2024-11-04 19:06:27,Delivered,608.8,14611080.0,553.45,55.35,0,0.0,USD,Paid,COD,Same_Day,"801 Hai Phong Street, Hai Phong, Hai Phong",Mobile_App,Shopee,North,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.775055,VN_ORDER_003670,2025-10-01T21:32:54.885802
VN_ORDER_003671,VN_CUST_003627,2025-01-29 19:06:27,Delivered,1351.4,32433519.0,1475.37,147.54,0,271.51,USD,Paid,Bank_Transfer,Same_Day,"414 Da Nang Street, Da Nang, Da Nang",Social_Media,Shopee,Central,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.776074,VN_ORDER_003671,2025-10-01T21:32:54.885802
VN_ORDER_003672,VN_CUST_001731,2025-04-16 19:06:27,Delivered,2930.51,70332133.0,3116.93,311.69,0,498.12,USD,Paid,COD,Same_Day,"14 Hanoi Street, Hanoi, Hanoi",Mobile_App,Shopee,North,Premium,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.777758,VN_ORDER_003672,2025-10-01T21:32:54.885802
VN_ORDER_003673,VN_CUST_002131,2025-08-25 19:06:27,Delivered,673.64,16167360.0,612.4,61.24,0,0.0,USD,Paid,E_Wallet_ZaloPay,Express,"351 Hai Phong Street, Hai Phong, Hai Phong",Social_Media,Shopee,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.778681,VN_ORDER_003673,2025-10-01T21:32:54.885802
VN_ORDER_003674,VN_CUST_003120,2025-07-08 19:06:27,Delivered,2642.0,63407963.0,2780.84,278.08,0,416.93,USD,Paid,E_Wallet_MoMo,Express,"721 Da Nang Street, Da Nang, Da Nang",Mobile_App,Shopee,Central,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.779596,VN_ORDER_003674,2025-10-01T21:32:54.885802
VN_ORDER_003675,VN_CUST_002387,2024-12-06 19:06:27,Delivered,3612.07,86689680.0,3283.7,328.37,0,0.0,USD,Paid,COD,Express,"490 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Social_Media,Shopee,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.780925,VN_ORDER_003675,2025-10-01T21:32:54.885802
VN_ORDER_003676,VN_CUST_003165,2024-10-18 19:06:27,Delivered,2798.68,67168200.0,2544.25,254.43,0,0.0,USD,Paid,Bank_Transfer,Express,"189 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Mobile_App,Shopee,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.783618,VN_ORDER_003676,2025-10-01T21:32:54.885802
VN_ORDER_003677,VN_CUST_003379,2025-07-03 19:06:27,Processing,2835.62,68054976.0,2577.84,257.78,0,0.0,USD,Paid,Bank_Transfer,Same_Day,"165 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Social_Media,Lazada,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.785007,VN_ORDER_003677,2025-10-01T21:32:54.885802
VN_ORDER_003678,VN_CUST_001939,2025-05-18 19:06:27,Shipped,4809.17,115420079.0,4899.78,489.98,0,580.59,USD,Paid,Bank_Transfer,Express,"445 Hanoi Street, Hanoi, Hanoi",Website,Shopee,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.786199,VN_ORDER_003678,2025-10-01T21:32:54.885802
VN_ORDER_003679,VN_CUST_003816,2025-07-31 19:06:27,Delivered,1284.6,30830348.0,1364.56,136.46,0,216.42,USD,Paid,Bank_Transfer,Standard,"432 Hai Phong Street, Hai Phong, Hai Phong",Mobile_App,Shopee,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.787593,VN_ORDER_003679,2025-10-01T21:32:54.885802
VN_ORDER_003680,VN_CUST_003889,2025-03-31 19:06:27,Returned,7457.45,178978800.0,6779.5,677.95,0,0.0,USD,Paid,COD,Same_Day,"671 Hai Phong Street, Hai Phong, Hai Phong",Mobile_App,Lazada,North,Premium,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.789576,VN_ORDER_003680,2025-10-01T21:32:54.885802
VN_ORDER_003681,VN_CUST_003755,2025-09-29 19:06:27,Delivered,342.84,8228052.0,324.28,32.43,0,13.87,USD,Paid,Bank_Transfer,Express,"199 Da Nang Street, Da Nang, Da Nang",Social_Media,Shopee,Central,Regular,Vietnam,1,Vietnam_Order_Patterns,2025-10-01T19:06:27.790685,VN_ORDER_003681,2025-10-01T21:32:54.885802
VN_ORDER_003682,VN_CUST_001595,2025-03-23 19:06:27,Shipped,1711.05,41065200.0,1555.5,155.55,0,0.0,USD,Paid,Bank_Transfer,Same_Day,"671 Da Nang Street, Da Nang, Da Nang",Social_Media,Lazada,Central,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.791686,VN_ORDER_003682,2025-10-01T21:32:54.885802
VN_ORDER_003683,VN_CUST_000697,2025-04-15 19:06:27,Cancelled,467.6,11222376.0,425.09,42.51,0,0.0,USD,Failed,E_Wallet_ZaloPay,Standard,"408 Da Nang Street, Da Nang, Da Nang",Website,Tiki,Central,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.792754,VN_ORDER_003683,2025-10-01T21:32:54.885802
VN_ORDER_003684,VN_CUST_002579,2025-03-11 19:06:27,Cancelled,352.99,8471664.0,348.87,34.89,0,30.77,USD,Failed,Bank_Transfer,Standard,"984 Can Tho Street, Can Tho, Can Tho",Website,Shopee,South,Premium,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.793701,VN_ORDER_003684,2025-10-01T21:32:54.885802
VN_ORDER_003685,VN_CUST_002487,2025-09-10 19:06:27,Delivered,562.05,13489098.0,592.1,59.21,0,89.26,USD,Paid,COD,Same_Day,"371 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Mobile_App,Tiki,South,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.794544,VN_ORDER_003685,2025-10-01T21:32:54.885802
VN_ORDER_003686,VN_CUST_001087,2025-09-05 19:06:27,Delivered,2294.24,55061688.0,2085.67,208.57,0,0.0,USD,Paid,Bank_Transfer,Same_Day,"953 Hai Phong Street, Hai Phong, Hai Phong",Social_Media,Tiki,North,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.795361,VN_ORDER_003686,2025-10-01T21:32:54.885802
VN_ORDER_003687,VN_CUST_002709,2025-04-09 19:06:27,Delivered,3325.97,79823169.0,3309.87,330.99,0,314.89,USD,Paid,E_Wallet_ZaloPay,Express,"321 Da Nang Street, Da Nang, Da Nang",Website,Sendo,Central,Premium,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.796327,VN_ORDER_003687,2025-10-01T21:32:54.885802
VN_ORDER_003688,VN_CUST_003190,2024-11-15 19:06:27,Delivered,1606.57,38557728.0,1460.52,146.05,0,0.0,USD,Paid,E_Wallet_MoMo,Standard,"583 Hai Phong Street, Hai Phong, Hai Phong",Mobile_App,Sendo,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.797227,VN_ORDER_003688,2025-10-01T21:32:54.885802
VN_ORDER_003689,VN_CUST_000580,2024-12-28 19:06:27,Delivered,1702.67,40864032.0,1547.88,154.79,0,0.0,USD,Paid,Bank_Transfer,Same_Day,"59 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Mobile_App,Shopee,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.798096,VN_ORDER_003689,2025-10-01T21:32:54.885802
VN_ORDER_003690,VN_CUST_002678,2025-03-08 19:06:27,Returned,3852.64,92463304.0,4240.59,424.06,0,812.01,USD,Paid,COD,Same_Day,"871 Hai Phong Street, Hai Phong, Hai Phong",Social_Media,Shopee,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.798929,VN_ORDER_003690,2025-10-01T21:32:54.885802
VN_ORDER_003691,VN_CUST_000333,2025-07-17 19:06:27,Shipped,1619.38,38865199.0,1666.35,166.63,0,213.6,USD,Paid,Bank_Transfer,Standard,"515 Hai Phong Street, Hai Phong, Hai Phong",Social_Media,Tiki,North,Regular,Vietnam,1,Vietnam_Order_Patterns,2025-10-01T19:06:27.799778,VN_ORDER_003691,2025-10-01T21:32:54.885802
VN_ORDER_003692,VN_CUST_002839,2025-02-04 19:06:27,Cancelled,1673.19,40156512.0,1521.08,152.11,0,0.0,USD,Failed,Bank_Transfer,Standard,"716 Da Nang Street, Da Nang, Da Nang",Mobile_App,Lazada,Central,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.800574,VN_ORDER_003692,2025-10-01T21:32:54.885802
VN_ORDER_003693,VN_CUST_002877,2024-12-15 19:06:27,Processing,639.36,15344736.0,581.24,58.12,0,0.0,USD,Paid,Bank_Transfer,Standard,"838 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Social_Media,Shopee,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.801576,VN_ORDER_003693,2025-10-01T21:32:54.885802
VN_ORDER_003694,VN_CUST_001395,2025-08-07 19:06:27,Processing,2353.25,56477893.0,2248.65,224.87,0,120.27,USD,Paid,COD,Express,"135 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Social_Media,Shopee,South,Regular,Vietnam,1,Vietnam_Order_Patterns,2025-10-01T19:06:27.802407,VN_ORDER_003694,2025-10-01T21:32:54.885802
VN_ORDER_003695,VN_CUST_000849,2024-12-08 19:06:27,Delivered,262.59,6302235.0,250.29,25.03,0,12.73,USD,Paid,E_Wallet_MoMo,Standard,"745 Hanoi Street, Hanoi, Hanoi",Website,Tiki,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.803206,VN_ORDER_003695,2025-10-01T21:32:54.885802
VN_ORDER_003696,VN_CUST_002207,2025-08-05 19:06:27,Shipped,1711.05,41065200.0,1555.5,155.55,0,0.0,USD,Paid,Bank_Transfer,Standard,"228 Da Nang Street, Da Nang, Da Nang",Social_Media,Shopee,Central,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.803999,VN_ORDER_003696,2025-10-01T21:32:54.885802
VN_ORDER_003697,VN_CUST_004184,2025-02-12 19:06:27,Delivered,1159.0,27816096.0,1053.64,105.36,0,0.0,USD,Paid,E_Wallet_MoMo,Standard,"899 Can Tho Street, Can Tho, Can Tho",Social_Media,Shopee,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.804951,VN_ORDER_003697,2025-10-01T21:32:54.885802
VN_ORDER_003698,VN_CUST_004426,2025-07-24 19:06:27,Delivered,4201.03,100824809.0,3875.59,387.56,0,62.12,USD,Paid,E_Wallet_MoMo,Same_Day,"611 Hanoi Street, Hanoi, Hanoi",Social_Media,Tiki,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.806171,VN_ORDER_003698,2025-10-01T21:32:54.885802
VN_ORDER_003699,VN_CUST_004935,2024-11-23 19:06:27,Delivered,1596.64,38319336.0,1451.49,145.15,0,0.0,USD,Paid,Bank_Transfer,Express,"98 Can Tho Street, Can Tho, Can Tho",Website,Shopee,South,Premium,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.807241,VN_ORDER_003699,2025-10-01T21:32:54.885802
VN_ORDER_003700,VN_CUST_001748,2025-06-12 19:06:27,Delivered,885.83,21259920.0,805.3,80.53,0,0.0,USD,Paid,Bank_Transfer,Standard,"362 Hai Phong Street, Hai Phong, Hai Phong",Website,Lazada,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.808115,VN_ORDER_003700,2025-10-01T21:32:54.885802
VN_ORDER_003701,VN_CUST_002989,2025-02-04 19:06:27,Delivered,2757.69,66184538.0,2986.92,298.69,0,527.92,USD,Paid,E_Wallet_MoMo,Standard,"718 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Social_Media,Tiki,South,Regular,Vietnam,1,Vietnam_Order_Patterns,2025-10-01T19:06:27.808931,VN_ORDER_003701,2025-10-01T21:32:54.885802
VN_ORDER_003702,VN_CUST_003964,2025-01-19 19:06:27,Cancelled,3455.86,82940686.0,3614.73,361.47,0,520.34,USD,Failed,COD,Same_Day,"586 Hanoi Street, Hanoi, Hanoi",Mobile_App,Lazada,North,Premium,Vietnam,1,Vietnam_Order_Patterns,2025-10-01T19:06:27.809640,VN_ORDER_003702,2025-10-01T21:32:54.885802
VN_ORDER_003703,VN_CUST_001754,2025-03-02 19:06:27,Delivered,1162.6,27902424.0,1056.91,105.69,0,0.0,USD,Paid,COD,Standard,"838 Can Tho Street, Can Tho, Can Tho",Social_Media,Sendo,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.810265,VN_ORDER_003703,2025-10-01T21:32:54.885802
VN_ORDER_003704,VN_CUST_004821,2025-02-11 19:06:27,Delivered,2784.06,66817344.0,2530.96,253.1,0,0.0,USD,Paid,E_Wallet_ZaloPay,Standard,"492 Hanoi Street, Hanoi, Hanoi",Social_Media,Lazada,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.810862,VN_ORDER_003704,2025-10-01T21:32:54.885802
VN_ORDER_003705,VN_CUST_004870,2025-03-02 19:06:27,Delivered,1383.44,33202443.0,1475.37,147.54,0,239.47,USD,Paid,COD,Standard,"846 Can Tho Street, Can Tho, Can Tho",Mobile_App,Tiki,South,Regular,Vietnam,1,Vietnam_Order_Patterns,2025-10-01T19:06:27.811398,VN_ORDER_003705,2025-10-01T21:32:54.885802
VN_ORDER_003706,VN_CUST_001892,2024-10-09 19:06:27,Delivered,1258.7,30208728.0,1144.27,114.43,0,0.0,USD,Paid,E_Wallet_ZaloPay,Standard,"916 Da Nang Street, Da Nang, Da Nang",Mobile_App,Shopee,Central,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.811944,VN_ORDER_003706,2025-10-01T21:32:54.885802
VN_ORDER_003707,VN_CUST_002578,2025-01-12 19:06:27,Delivered,1153.34,27680212.0,1225.83,122.58,0,195.07,USD,Paid,COD,Express,"513 Hai Phong Street, Hai Phong, Hai Phong",Social_Media,Shopee,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.812592,VN_ORDER_003707,2025-10-01T21:32:54.885802
VN_ORDER_003708,VN_CUST_003362,2025-09-15 19:06:27,Delivered,7526.46,180635136.0,6842.24,684.22,0,0.0,USD,Paid,COD,Express,"434 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Website,Lazada,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.813180,VN_ORDER_003708,2025-10-01T21:32:54.885802
VN_ORDER_003709,VN_CUST_002458,2024-10-01 19:06:27,Delivered,1575.38,37809024.0,1432.16,143.22,0,0.0,USD,Paid,E_Wallet_ZaloPay,Express,"392 Da Nang Street, Da Nang, Da Nang",Social_Media,Shopee,Central,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:27.813742,VN_ORDER_003709,2025-10-01T21:32:54.885802
